file_first_name,code_extension,cnt
/expected.tags,FALSE,2262
/setup.cfg,FALSE,2256
/NEWS,FALSE,2250
/App.js,TRUE,2250
/store.js,TRUE,2249
/BUCK.fixture,FALSE,2243
/base.rb,TRUE,2241
/spring.factories,FALSE,2240
/folder.png,FALSE,2234
/bs.js,TRUE,2227
/version.php,TRUE,2226
/make.bat,TRUE,2223
/bootstrap.properties,FALSE,2219
/Readme.txt,FALSE,2218
/bind.hpp,FALSE,2214
/bn.js,TRUE,2213
/global.js,TRUE,2212
/base.css,FALSE,2212
/service.yaml,FALSE,2207
/nothing_to_do.pass.cpp,TRUE,2206
/build.go,TRUE,2202
/bootstrap.css.map,FALSE,2202
/fo.js,TRUE,2199
/org.eclipse.m2e.core.prefs,FALSE,2185
/deque.hpp,FALSE,2183
/reader.go,TRUE,2180
/10.webp,FALSE,2178
/escape.js,TRUE,2177
/message.go,TRUE,2173
/snapcraft.yaml,FALSE,2172
/options.js,TRUE,2170
/json.js,TRUE,2168
/File.php,TRUE,2166
/values.yaml,FALSE,2166
/blank.gif,FALSE,2163
/Index.cshtml,FALSE,2153
/generic.http.html,FALSE,2148
/down.png,FALSE,2146
/warning.png,FALSE,2146
/app.component.ts,TRUE,2144
/help.png,FALSE,2141
/add.png,FALSE,2141
/ajax-loader.gif,FALSE,2139
/cover.png,FALSE,2138
/gu.js,TRUE,2135
/version,FALSE,2133
/list.html,FALSE,2128
/file.go,TRUE,2125
/ru.json,FALSE,2125
/en-ca.js,TRUE,2122
/background.png,FALSE,2122
/_grid.scss,FALSE,2121
/B.java,TRUE,2119
/Person.java,TRUE,2112
/teacher-comments.md,FALSE,2112
/background.js,TRUE,2111
/delete.go,TRUE,2110
/Chart.yaml,FALSE,2106
/messages_en_US.properties,FALSE,2105
/deployment.yaml,FALSE,2102
/root.js,TRUE,2102
/portrait.jpg,FALSE,2100
/ui-icons_888888_256x240.png,FALSE,2099
/fr.po,FALSE,2098
/tags.go,TRUE,2096
/mocha.opts,FALSE,2093
/overview.md,FALSE,2092
/it.json,FALSE,2091
/rancher-compose.yml,FALSE,2088
/_forms.scss,FALSE,2088
/sample.js,TRUE,2087
/bind.js,TRUE,2085
/template.hbs,FALSE,2085
/mods.html,FALSE,2082
/ka.js,TRUE,2078
